Congress,Committee code,ID #,Name,Maj/Min,Rank Within Party Status,Party,Date of Assignment,Date of Termination,Senior Party Member,Committee Seniority,Committee Period of Service,Committee status at end of this Congress,Committee continuity of assignment in next Congress,Appointment Citation,Committee Name,State,CD,State Name,Notes,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,parsed_name,first_name,last_name
116,106,21140.0,"Keating, William",1.0,16.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,3,9.0,MA,,,,,,William Keating,William,Keating
116,106,21366.0,"Vela, Filemon",1.0,17.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,49,34.0,TX,,,,,,Filemon Vela,Filemon,Vela
116,106,21937.0,"Kim, Andy",1.0,18.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,12,3.0,NJ,,,,,,Andy Kim,Andy,Kim
116,106,21933.0,"Horn, Kendra",1.0,19.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES42,Armed Services,53,5.0,OK,,,,,,Kendra Horn,Kendra,Horn
116,106,21907.0,"Cisneros, Gil",1.0,20.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES42,Armed Services,71,39.0,CA,,,,,,Gil Cisneros,Gil,Cisneros
116,106,21934.0,"Houlahan, Christina",1.0,21.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,14,6.0,PA,,,,,,Christina Houlahan,Christina,Houlahan
116,106,21912.0,"Crow, Jason",1.0,22.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,62,6.0,CO,,,,,,Jason Crow,Jason,Crow
116,106,21976.0,"Torres Small, Xochitl",1.0,23.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES42,Armed Services,66,2.0,NM,,,,,,Xochitl Torres Small,Xochitl,Torres Small
116,106,21965.0,"Slotkin, Elissa",1.0,24.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,23,8.0,MI,,,,,,Elissa Slotkin,Elissa,Slotkin
116,106,21964.0,"Sherrill, Mikie",1.0,25.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,12,11.0,NJ,,,,,,Mikie Sherrill,Mikie,Sherrill
116,106,21932.0,"Hill, Katie",1.0,26.0,100,2019-01-15 00:00:00,2019-11-03,0.0,1.0,2.0,8.0,0.0,HRES42,Armed Services,71,25.0,CA,Resigned because of allegations that she had relations with a staffer and because her husband released her nudes ,,,,,Katie Hill,Katie,Hill
116,106,21917.0,"Escobar, Veronica",1.0,27.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,49,16.0,TX,,,,,,Veronica Escobar,Veronica,Escobar
116,106,21928.0,"Haaland, Debra",1.0,28.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES42,Armed Services,66,1.0,NM,"Biden announced on December 17th, 2020 that Haaland would be secretary of the interior",,,,,Debra Haaland,Debra,Haaland
116,106,21923.0,"Golden, Jared",1.0,29.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,2,2.0,ME,,,,,,Jared Golden,Jared,Golden
116,106,21977.0,"Trahan, Lori",1.0,30.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES42,Armed Services,3,3.0,MA,,,,,,Lori Trahan,Lori,Trahan
116,106,21941.0,"Luria, Elaine",1.0,31.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Armed Services,40,2.0,VA,,,,,,Elaine Luria,Elaine,Luria
116,106,21904.0,"Brindisi, Anthony",6.0,1.0,100,2019-11-19 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES712,Armed Services,13,22.0,NY,,,,,,Anthony Brindisi,Anthony,Brindisi
116,106,29572.0,"Thornberry, William M. (Mac)",2.0,1.0,200,2019-01-04 00:00:00,2021-01-03,21.0,13.0,2.0,1.0,0.0,HRES25,Armed Services,49,13.0,TX,"Retired, announced 9/30/2019",,,,,William M. Thornberry (Mac),William,Thornberry
116,106,20138.0,"Wilson, Addison G. (Joe)",2.0,2.0,200,2019-01-23 00:00:00,2021-01-03,0.0,10.0,2.0,1.0,1.0,HRES68,Armed Services,48,2.0,SC,,,,,,Addison G. Wilson (Joe),Addison,Wilson
116,106,20357.0,"Bishop, Rob",2.0,3.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,0.0,HRES68,Armed Services,67,1.0,UT,,,,,,Rob Bishop,Rob,Bishop
116,106,20342.0,"Turner, Mike",2.0,4.0,200,2019-01-23 00:00:00,2021-01-03,0.0,9.0,2.0,1.0,1.0,HRES68,Armed Services,24,10.0,OH,,,,,,Mike Turner,Mike,Turner
116,106,20301.0,"Rogers, Mike Dennis",2.0,5.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Armed Services,41,3.0,AL,,,,,,Mike Dennis Rogers,Mike,Rogers
116,106,20531.0,"Conaway, K. Michael",2.0,6.0,200,2019-01-23 00:00:00,2021-01-03,0.0,8.0,2.0,1.0,0.0,HRES68,Armed Services,49,11.0,TX,Announced retirement at end of 116th congress 7/30/2019,,,,,K. Michael Conaway,K.,Conaway
116,106,20704.0,"Lamborn, Doug",2.0,7.0,200,2019-01-23 00:00:00,2021-01-03,0.0,7.0,2.0,1.0,1.0,HRES68,Armed Services,62,5.0,CO,,,,,,Doug Lamborn,Doug,Lamborn
116,106,20756.0,"Wittman, Robert J.",2.0,8.0,200,2019-01-23 00:00:00,2021-01-03,0.0,7.0,2.0,1.0,1.0,HRES68,Armed Services,40,1.0,VA,,,,,,Robert J. Wittman,Robert,Wittman
116,106,21149.0,"Hartzler, Vicky",2.0,9.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Armed Services,34,4.0,MO,,,,,,Vicky Hartzler,Vicky,Hartzler
116,106,21123.0,"Scott, Austin",2.0,10.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Armed Services,44,8.0,GA,,,,,,Austin Scott,Austin,Scott
116,106,21193.0,"Brooks, Mo",2.0,11.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Armed Services,41,5.0,AL,,,,,,Mo Brooks,Mo,Brooks
116,106,21305.0,"Cook, Paul",2.0,12.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,0.0,HRES68,Armed Services,71,8.0,CA,,,,,,Paul Cook,Paul,Cook
116,106,21376.0,"Byrne, Bradley",2.0,13.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,0.0,HRES68,Armed Services,41,1.0,AL,,,,,,Bradley Byrne,Bradley,Byrne
116,106,20124.0,"Graves, Samuel",2.0,14.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Armed Services,34,6.0,MO,,,,,,Samuel Graves,Samuel,Graves
116,106,21541.0,"Stefanik, Elise",2.0,15.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Armed Services,13,21.0,NY,,,,,,Elise Stefanik,Elise,Stefanik
116,106,21179.0,"DesJarlais, Scott",2.0,16.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Armed Services,54,4.0,TN,,,,,,Scott DesJarlais,Scott,DesJarlais
116,106,21522.0,"Abraham, Ralph",2.0,17.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,0.0,HRES68,Armed Services,45,5.0,LA,Announced retirement at end of 116th congress 2/26/20,,,,,Ralph Abraham,Ralph,Abraham
116,106,21561.0,"Kelly, Trent",2.0,18.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Armed Services,46,1.0,MS,,,,,,Trent Kelly,Trent,Kelly
116,106,21720.0,"Gallagher, Michael (Mike)",2.0,19.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Armed Services,25,8.0,WI,,,,,,Michael Gallagher (Mike),Michael,Gallagher
116,106,21719.0,"Gaetz, Matthew (Matt)",2.0,20.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Armed Services,43,1.0,FL,,,,,,Matthew Gaetz (Matt),Matthew,Gaetz
116,106,21701.0,"Bacon, Donald J. (Don)",2.0,21.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Armed Services,35,2.0,NE,,,,,,Donald J. Bacon (Don),Donald,Bacon
116,106,21702.0,"Banks, James E. (Jim)",2.0,22.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Armed Services,22,3.0,IN,,,,,,James E. Banks (Jim),James,Banks
116,106,21710.0,"Cheney, Elizabeth L. (Liz)",2.0,23.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES68,Armed Services,68,1.0,WY,,,,,,Elizabeth L. Cheney (Liz),Elizabeth,Cheney
116,106,21737.0,"Mitchell, Paul",2.0,24.0,200,2019-01-23 00:00:00,2020-12-20,0.0,2.0,2.0,1.0,0.0,HRES68,Armed Services,23,10.0,MI,Changed party to independent 12/20/2020 and left committees; Announced retirement at end of 116th congress 7/24/2019 ,,,,,Paul Mitchell,Paul,Mitchell
116,106,21704.0,"Bergman, John W. (Jack)",2.0,25.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Armed Services,23,1.0,MI,,,,,,John W. Bergman (Jack),John,Bergman
116,106,21981.0,"Waltz, Michael",2.0,26.0,200,2019-01-23 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES68,Armed Services,43,6.0,FL,,,,,,Michael Waltz,Michael,Waltz
116,115,20723.0,"Yarmuth, John A.",1.0,1.0,100,2019-01-03 00:00:00,2021-01-03,12.0,6.0,2.0,1.0,1.0,HRES7,Budget,51,3.0,KY,,,,,,John A. Yarmuth,John,Yarmuth
116,115,21525.0,"Moulton, Seth",1.0,2.0,100,2019-01-24 00:00:00,2021-01-03,13.0,3.0,2.0,1.0,1.0,HRES73,Budget,3,6.0,MA,,,,,,Seth Moulton,Seth,Moulton
116,115,21343.0,"Jeffries, Hakeem",1.0,3.0,100,2019-01-24 00:00:00,2021-01-03,0.0,2.0,5.0,1.0,1.0,HRES73,Budget,13,8.0,NY,,,,,,Hakeem Jeffries,Hakeem,Jeffries
116,115,20519.0,"Higgins, Brian",1.0,4.0,100,2019-01-24 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES73,Budget,13,26.0,NY,to rank immediately after Mr. Jeffries per HRES85,,,,,Brian Higgins,Brian,Higgins
116,115,21548.0,"Boyle, Brendan Francis",1.0,5.0,100,2019-01-29 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES85,Budget,14,13.0,PA,to rank immediately after Mr. Higgins of New York,,,,,Brendan Francis Boyle,Brendan,Boyle
116,115,21728.0,"Khanna, Rohit (Ro)",1.0,6.0,100,2019-01-24 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,2.0,HRES73,Budget,71,17.0,CA,"Per HRES870, Mr. Khanna (to rank immediately after Mr. Cooper)",,,,,Rohit Khanna (Ro),Rohit,Khanna
116,115,29109.0,"Delauro, Rosa L.",1.0,7.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,4.0,1.0,2.0,HRES73,Budget,1,3.0,CT,,,,,,Rosa L. Delauro,Rosa,Delauro
116,115,29571.0,"Doggett, Lloyd",1.0,8.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,5.0,1.0,1.0,HRES73,Budget,49,35.0,TX,,,,,,Lloyd Doggett,Lloyd,Doggett
116,115,15438.0,"Price, David E.",1.0,9.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,5.0,1.0,1.0,HRES73,Budget,47,4.0,NC,,,,,,David E. Price,David,Price
116,115,29911.0,"Schakowsky, Janice D",1.0,10.0,100,2019-01-24 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES73,Budget,21,9.0,IL,,,,,,Janice D Schakowsky,Janice,Schakowsky
116,115,21372.0,"Kildee, Dan",1.0,11.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,5.0,1.0,1.0,HRES73,Budget,23,5.0,MI,,,,,,Dan Kildee,Dan,Kildee
116,115,21740.0,"Panetta, James V. (Jimmy)",1.0,12.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES73,Budget,71,20.0,CA,,,,,,James V. Panetta (Jimmy),James,Panetta
116,115,21761.0,"Morelle, Joseph",1.0,13.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES73,Budget,13,25.0,NY,,,,,,Joseph Morelle,Joseph,Morelle
116,115,21339.0,"Horsford, Steven",1.0,14.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES73,Budget,65,4.0,NV,,,,,,Steven Horsford,Steven,Horsford
116,115,39307.0,"Scott, Robert C.",1.0,15.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,5.0,1.0,1.0,HRES73,Budget,40,3.0,VA,,,,,,Robert C. Scott,Robert,Scott
116,115,29573.0,"Jackson Lee, Sheila",1.0,16.0,100,2019-01-24 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES73,Budget,49,18.0,TX,,,,,,Sheila Jackson Lee,Sheila,Jackson Lee
116,115,29778.0,"Lee, Barbara",1.0,17.0,100,2019-01-24 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES73,Budget,71,13.0,CA,,,,,,Barbara Lee,Barbara,Lee
116,115,21726.0,"Jayapal, Pramila",1.0,18.0,100,2019-01-24 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES73,Budget,73,7.0,WA,,,,,,Pramila Jayapal,Pramila,Jayapal
116,115,21950.0,"Omar, Ilhan",1.0,19.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES73,Budget,33,5.0,MN,,,,,,Ilhan Omar,Ilhan,Omar
116,115,20542.0,"Sires, Albio",1.0,20.0,100,2019-02-13 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES125,Budget,12,8.0,NJ,,,,,,Albio Sires,Albio,Sires
116,115,21315.0,"Peters, Scott",1.0,21.0,100,2019-02-13 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES125,Budget,71,52.0,CA,,,,,,Scott Peters,Scott,Peters
116,115,15019.0,"Cooper, Jim",1.0,22.0,100,2019-02-13 00:00:00,2021-01-03,0.0,1.0,5.0,1.0,1.0,HRES125,Budget,54,5.0,TN,,,,,,Jim Cooper,Jim,Cooper
116,115,21108.0,"Womack, Steve",2.0,1.0,200,2019-01-03 00:00:00,2021-01-03,22.0,3.0,2.0,1.0,2.0,HRES8,Budget,3,42.0,AR,,,,,,Steve Womack,Steve,Womack
116,115,21162.0,"Johnson, Bill",2.0,2.0,200,2019-01-24 00:00:00,2021-01-03,23.0,2.0,2.0,1.0,2.0,HRES74,Budget,24,6.0,OH,,,,,,Bill Johnson,Bill,Johnson
116,115,21122.0,"Woodall, Robert",2.0,3.0,200,2019-01-24 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,0.0,HRES74,Budget,44,7.0,GA,Announced retirement at end of 116th congress 2/7/2019,,,,,Robert Woodall,Robert,Woodall
116,115,21373.0,"Smith, Jason",2.0,4.0,200,2019-01-24 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES74,Budget,34,8.0,MO,,,,,,Jason Smith,Jason,Smith
116,115,21182.0,"Flores, Bill",2.0,5.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,4.0,1.0,0.0,HRES74,Budget,49,17.0,TX,Announced retirement at end of 116th congress 9/4/2019,,,,,Bill Flores,Bill,Flores
116,115,21349.0,"Holding, George E.B.",2.0,6.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES74,Budget,47,2.0,NC,"Retired, announced 12/6/2019",,,,,George E.B. Holding,George,Holding
116,115,21367.0,"Stewart, Chris",2.0,7.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES74,Budget,67,2.0,UT,,,,,,Chris Stewart,Chris,Stewart
116,115,21753.0,"Norman, Ralph",2.0,8.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES74,Budget,48,5.0,SC,,,,,,Ralph Norman,Ralph,Norman
116,115,21961.0,"Roy, Charles",2.0,9.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES74,Budget,49,21.0,TX,,,,,,Charles Roy,Charles,Roy
116,115,21945.0,"Meuser, Dan",2.0,10.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES74,Budget,14,9.0,PA,,,,,,Dan Meuser,Dan,Meuser
116,115,21974.0,"Timmons, William",2.0,11.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES74,Budget,48,4.0,SC,,,,,,William Timmons,William,Timmons
116,115,21911.0,"Crenshaw, Daniel",2.0,12.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES74,Budget,49,2.0,TX,,,,,,Daniel Crenshaw,Daniel,Crenshaw
116,115,21760.0,"Hern, Kevin",2.0,13.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES74,Budget,53,1.0,OK,,,,,,Kevin Hern,Kevin,Hern
116,115,21905.0,"Burchett, Timothy",2.0,14.0,200,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES74,Budget,54,2.0,TN,,,,,,Timothy Burchett,Timothy,Burchett
116,115,21990.0,"Jacobs, Chris",5.0,15.0,200,2020-07-21 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES1058,Budget,13,27.0,NY,"Elected in a special election held on June 23, 2020",,,,,Chris Jacobs,Chris,Jacobs
116,124,39307.0,"Scott, Robert C.",1.0,1.0,100,2019-01-04 00:00:00,2021-01-03,11.0,8.0,4.0,1.0,1.0,HRES24,Education and Labor,40,3.0,VA,,,,,,Robert C. Scott,Robert,Scott
116,124,20108.0,"Davis, Susan",1.0,2.0,100,2019-01-15 00:00:00,2021-01-03,0.0,10.0,2.0,1.0,0.0,HRES42,Education and Labor,71,53.0,CA,Announced retirement at end of 116th congress,,,,,Susan Davis,Susan,Davis
116,124,20305.0,"Grijalva, Raul M",1.0,3.0,100,2019-01-15 00:00:00,2021-01-03,0.0,9.0,2.0,1.0,1.0,HRES42,Education and Labor,61,3.0,AZ,,,,,,Raul M Grijalva,Raul,Grijalva
116,124,20706.0,"Courtney, Joe",1.0,4.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Education and Labor,1,2.0,CT,,,,,,Joe Courtney,Joe,Courtney
116,124,20941.0,"Fudge, Marcia",1.0,5.0,100,2019-01-15 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,3.0,HRES42,Education and Labor,24,11.0,OH,"On December 10, 2020, President Biden announced his plan to nominate Fudge for Secretary of Housing and Urban Development",,,,,Marcia Fudge,Marcia,Fudge
116,124,70810.0,"Sablan, Gregorio",1.0,6.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Education and Labor,95,1.0,MP,,,,,,Gregorio Sablan,Gregorio,Sablan
116,124,21118.0,"Wilson, Frederica",1.0,7.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Education and Labor,43,24.0,FL,,,,,,Frederica Wilson,Frederica,Wilson
116,124,21198.0,"Bonamici, Suzanne",1.0,8.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Education and Labor,72,1.0,OR,,,,,,Suzanne Bonamici,Suzanne,Bonamici
116,124,21312.0,"Takano, Mark",1.0,9.0,100,2019-01-15 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,1.0,HRES42,Education and Labor,71,41.0,CA,,,,,,Mark Takano,Mark,Takano
116,124,21545.0,"Adams, Alma",1.0,10.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES42,Education and Labor,44,12.0,NC,,,,,,Alma Adams,Alma,Adams
116,124,21504.0,"DeSaulnier, Mark",1.0,11.0,100,2019-01-15 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES42,Education and Labor,71,11.0,CA,,,,,,Mark DeSaulnier,Mark,DeSaulnier
116,124,21536.0,"Norcross, Donald",1.0,12.0,100,2019-01-15 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,1.0,HRES42,Education and Labor,12,1.0,NJ,,,,,,Donald Norcross,Donald,Norcross
116,124,21726.0,"Jayapal, Pramila",1.0,15.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Education and Labor,73,7.0,WA,,,,,,Pramila Jayapal,Pramila,Jayapal
116,124,21761.0,"Morelle, Joseph",1.0,16.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Education and Labor,13,25.0,NY,,,,,,Joseph Morelle,Joseph,Morelle
116,124,21763.0,"Wild, Susan",1.0,17.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Education and Labor,14,7.0,PA,,,,,,Susan Wild,Susan,Wild
116,124,21930.0,"Harder, Josh",1.0,18.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES42,Education and Labor,71,10.0,CA,,,,,  ,Josh Harder,Josh,Harder
116,124,21944.0,"Mcbath, Lucy",1.0,19.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Education and Labor,44,6.0,GA,,,,,,Lucy Mcbath,Lucy,Mcbath
116,124,21962.0,"Schrier, Kim",1.0,20.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES42,Education and Labor,73,8.0,WA,,,,,,Kim Schrier,Kim,Schrier
116,124,21979.0,"Underwood, Lauren",1.0,21.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES42,Education and Labor,21,14.0,IL,,,,,,Lauren Underwood,Lauren,Underwood
116,124,21931.0,"Hayes, Jahana",1.0,22.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Education and Labor,1,5.0,CT,,,,,,Jahana Hayes,Jahana,Hayes
116,124,21963.0,"Shalala, Donna",1.0,23.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,0.0,HRES42,Education and Labor,43,27.0,FL,Defeated in the general election,,,,,Donna Shalala,Donna,Shalala
116,124,21940.0,"Levin, Andy",1.0,24.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Education and Labor,23,9.0,MI,,,,,,Andy Levin,Andy,Levin
116,124,21950.0,"Omar, Ilhan",1.0,25.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Education and Labor,33,5.0,MN,,,,,,Ilhan Omar,Ilhan,Omar
116,124,21978.0,"Trone, David",1.0,26.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES42,Education and Labor,53,6.0,MD,,,,,,David Trone,David,Trone
116,124,21972.0,"Stevens, Haley",1.0,27.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES42,Education and Labor,23,11.0,MI,,,,,,Haley Stevens,Haley,Stevens
116,124,21938.0,"Lee, Susie",1.0,28.0,100,2019-01-15 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES42,Education and Labor,65,3.0,NV,,,,,,Susie Lee,Susie,Lee
116,124,21977.0,"Trahan, Lori",1.0,29.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,2.0,HRES73,Education and Labor,3,3.0,MA,,,,,,Lori Trahan,Lori,Trahan
116,124,21362.0,"Castro, Joaquin",1.0,30.0,100,2019-01-24 00:00:00,2021-01-03,0.0,1.0,2.0,1.0,1.0,HRES73,Education and Labor,49,20.0,TX,,,,,,Joaquin Castro,Joaquin,Castro
116,124,20521.0,"Foxx, Virginia",2.0,1.0,200,2019-01-04 00:00:00,2021-01-03,21.0,8.0,2.0,1.0,1.0,HRES25,Education and Labor,47,5.0,NC,,,,,,Virginia Foxx,Virginia,Foxx
116,124,20947.0,"Roe, David P.",2.0,2.0,200,2019-01-23 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,0.0,HRES68,Education and Labor,54,1.0,TN,Announced retirement at end of 116th congress 1/3/2020,,,,,David P. Roe,David,Roe
116,124,20946.0,"Thompson, Glenn",2.0,3.0,200,2019-01-23 00:00:00,2021-01-03,0.0,6.0,2.0,1.0,1.0,HRES68,Education and Labor,14,5.0,PA,,,,,,Glenn Thompson,Glenn,Thompson
116,124,20725.0,"Walberg, Tim",2.0,4.0,200,2019-01-23 00:00:00,2021-01-03,0.0,5.0,2.0,1.0,1.0,HRES68,Education and Labor,23,7.0,MI,,,,,,Tim Walberg,Tim,Walberg
116,124,20916.0,"Guthrie, Brett",2.0,5.0,200,2019-01-23 00:00:00,2021-01-03,0.0,4.0,2.0,1.0,2.0,HRES68,Education and Labor,51,2.0,KY,,,,,,Brett Guthrie,Brett,Guthrie
116,124,21376.0,"Byrne, Bradley",2.0,6.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,0.0,HRES68,Education and Labor,41,1.0,AL,,,,,,Bradley Byrne,Bradley,Byrne
116,124,21559.0,"Grothman, Glenn",2.0,7.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Education and Labor,25,6.0,WI,,,,,,Glenn Grothman,Glenn,Grothman
116,124,21541.0,"Stefanik, Elise",2.0,8.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Education and Labor,13,21.0,NY,,,,,,Elise Stefanik,Elise,Stefanik
116,124,21516.0,"Allen, Rick",2.0,9.0,200,2019-01-23 00:00:00,2021-01-03,0.0,3.0,2.0,1.0,1.0,HRES68,Education and Labor,44,12.0,GA,,,,,,Rick Allen,Rick,Allen
116,124,21745.0,"Smucker, Lloyd K.",2.0,11.0,200,2019-01-23 00:00:00,2021-01-03,0.0,2.0,2.0,1.0,2.0,HRES68,Education and Labor,14,16.0,PA,,,,,,Lloyd K. Smucker,Lloyd,Smucker
